id,app,content,score,timestamp,aspects,opinions,sentiments,categories,mapped_categories
591,HBL,Fast transaction with instant Email. Recommended,5,01/07/2025 3:27,"['transaction', 'Email']","['Fast', 'instant']","['positive', 'positive']","['SINCE#OPERATION_PERFORMANCE', 'SMS#OPERATION_PERFORMANCE']","['TRANSACTION_SPEED', 'EMAIL_SMS_SERVICE']"
592,HBL,Good app,5,01/07/2025 0:41,['app'],['Good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
593,HBL,the automatic otp is not working for me i have tried everything mentioned in help section but still stuck. I have to wait for get a call action to appear then i can add otp manually. Because of this i don't use hbl bank anymore. If the automatic otp doesn't work then you should at least give the user any option to enter otp manually,1,01/07/2025 0:10,['automatic otp'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
594,HBL,very good,5,01/07/2025 0:09,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
595,HBL,nice app,5,01/07/2025 0:07,['app'],['nice'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
596,HBL,Good App,5,30/06/2025 23:58,['App'],['Good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
597,HBL,good,5,30/06/2025 23:23,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
598,HBL,when came new update then message show on screen. the app no longer compatible with your device. plz solve the problem Emmidetally or contact the developer for more info. so I can't use Hbl app now.,2,30/06/2025 23:16,['Hbl app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
599,HBL,"Online banking is a very good way, we get to do all of us, so that we are to do everything online with this. This makes us and many work easier Online SSC Online transactions are also done, all our work goes very easily. There is too much poetry Thank you so much SBL Banking I liked you, your banks go to do all my work while doing it. Thank you so much If no one wants to open an account of a bank, then I will be able to do Ali further and this makes me very easy to feed Ding Dang Thanks Thank yo",5,30/06/2025 23:02,"['Online banking', 'SBL Banking']","['good', 'liked']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SUPPORT#GENERAL']","['APP#FEATURES', 'CUSTOMER_SUPPORT']"
600,HBL,The App is not working well. Before ending a transaction it logs out.,2,30/06/2025 22:20,['App'],['not working well'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
601,HBL,good,5,30/06/2025 21:52,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
602,HBL,good,5,30/06/2025 21:44,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
603,HBL,app is not working in android version 15 even in iPhone iso 26.0,1,30/06/2025 21:20,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
604,HBL,Everything error,1,30/06/2025 20:43,['NULL'],['error'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
605,HBL,best app,5,30/06/2025 20:25,['app'],['best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
606,HBL,very good app for hbl users,5,30/06/2025 19:44,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
607,HBL,Good app,1,30/06/2025 19:24,['app'],['Good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
608,HBL,"Best banking service and app , I've been ever used.",5,30/06/2025 19:21,"['banking service', 'app']","['Best', 'Best']","['positive', 'positive']","['SUPPORT#GENERAL', 'SOFTWARE#GENERAL']","['CUSTOMER_SUPPORT', 'APP#FEATURES']"
609,HBL,good,5,30/06/2025 18:56,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
610,HBL,Good,3,30/06/2025 18:10,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
611,HBL,i feel better,5,30/06/2025 18:04,['NULL'],['better'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
612,HBL,good,5,30/06/2025 18:04,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
613,HBL,stop excessive promotional/advertising notifications through the app.,1,30/06/2025 17:54,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
614,HBL,Makes it easy to full fill needs regarding to money,3,30/06/2025 17:23,['NULL'],['easy'],['positive'],['LAPTOP#PRICE'],['APP#COST_FEEDBACK']
615,HBL,Excellent,5,30/06/2025 17:12,['NULL'],['Excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
616,HBL,"this application is too good but must be an option in the application when we open the hbl digital application the balance must be hidden in stars. sometimes when we open it some friends and people around us, which we don't want to show them our remaining balance. if you add this option i will give you 5 stars.",4,30/06/2025 16:44,['application'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
617,HBL,Exelent Exelent,5,30/06/2025 16:07,['Exelent'],['Exelent'],['positive'],['FOOD#QUALITY'],['MISC#APP_FEEDBACK']
618,HBL,"latest version men credit card ka bill pay kr dia jo ke show ni ho hota, isi tara credit or debit fori update ni hota,app men faults hen kafi",3,30/06/2025 16:06,['credit card ka bill pay'],['NULL'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
619,HBL,My HBL app cant working in my phone. what is the problem.,1,30/06/2025 15:05,['HBL app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
620,HBL,My Account title name has been changed automatically what to do now? I have seen all the options but there is no option to change account title name 😔,3,30/06/2025 14:47,['Account title name'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
621,HBL,good,4,30/06/2025 14:27,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
622,HBL,very good,5,30/06/2025 14:09,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
623,HBL,good,4,30/06/2025 12:44,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
624,HBL,The App is user friendly and easy to use.,5,30/06/2025 12:19,['App'],['user friendly'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
625,HBL,worst,1,30/06/2025 10:56,['NULL'],['worst'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
626,HBL,why does main screen amount disappear on login again and again??,4,30/06/2025 10:39,['main screen amount'],['NULL'],['negative'],['OS#OPERATION_PERFORMANCE'],['SYSTEM#PERFORMANCE']
627,HBL,good,5,30/06/2025 10:34,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
628,HBL,fine app,5,30/06/2025 10:00,['app'],['fine'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
629,HBL,good appreciate,5,30/06/2025 9:54,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
630,HBL,it should be available on old phone. like android 6 version supported mobile.,5,30/06/2025 9:50,['NULL'],['NULL'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
631,HBL,bad bad service ak dam bkwas h do do ghnta app.hi open ni hoti app open ho jaye to phr do ghnta pase transfer ni hota,1,30/06/2025 9:19,['service'],['bad'],['negative'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
632,HBL,Appriciate,5,30/06/2025 9:17,['Appriciate'],['NULL'],['positive'],['COMPANY#GENERAL'],['BANK_REPUTATION']
633,HBL,this aap is very good for us,1,30/06/2025 8:54,['aap'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
634,HBL,best app,5,30/06/2025 8:06,['app'],['best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
635,HBL,HBL mobile app is very easy and helpful for everyone. It have very advance feature .,5,30/06/2025 7:19,['HBL mobile app'],['easy'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
636,HBL,great,5,30/06/2025 4:53,['NULL'],['great'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
637,HBL,excellent,5,30/06/2025 1:48,['NULL'],['excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
638,HBL,good service,5,30/06/2025 1:02,['service'],['good'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
639,HBL,very good app,5,30/06/2025 0:06,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
640,HBL,excellent,5,29/06/2025 23:34,['NULL'],['excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
641,HBL,good,5,29/06/2025 23:20,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
642,HBL,nice,5,29/06/2025 22:54,['NULL'],['nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
643,HBL,i like this ap it help me to send money to my family thanks hbl,5,29/06/2025 22:30,['ap'],['like'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
644,HBL,This app is so heplful and easy way,5,29/06/2025 22:25,['app'],['heplful'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
645,HBL,Good,5,29/06/2025 21:32,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
646,HBL,excellent,5,29/06/2025 21:22,['NULL'],['excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
647,HBL,I still waiting for tha update i have i phone  i just update tha device than hbl mobile app is not working,5,29/06/2025 21:12,['hbl mobile app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
648,HBL,excellent experience but now it not working in this device why. I need it,5,29/06/2025 21:05,['device'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
649,HBL,the app needs an option for forgotten or replacing signature. thanks,5,29/06/2025 20:55,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
650,HBL,nice,5,29/06/2025 20:52,['NULL'],['nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
651,HBL,very very useful app,5,29/06/2025 20:43,['app'],['useful'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
652,HBL,good 👍,5,29/06/2025 20:00,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
653,HBL,this time experience is not good,1,29/06/2025 19:32,['NULL'],['not good'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
654,HBL,"Fingerprints are being recognized, i tried multiple times ... I tried on other phones it is getting done but not on my phone.",1,29/06/2025 19:20,['Fingerprints'],['NULL'],['negative'],['KEYBOARD#OPERATION_PERFORMANCE'],['BIOMETRIC#LOGIN_ISSUES']
655,HBL,good,5,29/06/2025 18:43,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
656,HBL,latest virgon update har 4 din din ata ha,5,29/06/2025 18:27,['virgon update'],['NULL'],['neutral'],['SOFTWARE#GENERAL'],['APP#FEATURES']
657,HBL,HBL mobile app is very comfortable and user friendly...,5,29/06/2025 18:19,['HBL mobile app'],['comfortable'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
658,HBL,good,3,29/06/2025 17:45,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
659,HBL,I am satisfied with this app. I am using a Tecno device.,5,29/06/2025 17:36,['app'],['satisfied'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
660,HBL,I prefer to use app rather than visit a branch,5,29/06/2025 17:07,['app'],['prefer'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
661,HBL,good,5,29/06/2025 17:05,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
662,HBL,easy to use and helpful for pay Utility Bills & many more,5,29/06/2025 17:00,['NULL'],['easy'],['positive'],['LAPTOP#USABILITY'],['APP#USABILITY']
663,HBL,app working is good,4,29/06/2025 16:42,['app'],['good'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
664,HBL,great service,5,29/06/2025 15:54,['service'],['great'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
665,HBL,This has got to be the worst investment by the bank. People have been highlighting the bugs they have for years in forums and they still exist. You cannot login or re seer password without calling them. So much for online service.,1,29/06/2025 15:32,['online service'],['worst'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
666,HBL,bakwass app,1,29/06/2025 14:48,['bakwass app'],['NULL'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
667,HBL,very good,5,29/06/2025 14:29,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
668,HBL,very good,5,29/06/2025 13:51,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
669,HBL,good apps,5,29/06/2025 12:37,['apps'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
670,HBL,😞,2,29/06/2025 12:36,['NULL'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
671,HBL,it's good,4,29/06/2025 12:23,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
672,HBL,I face a strange option after log-in my balance not showing,1,29/06/2025 12:14,['balance'],['strange'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
673,HBL,good 👍,5,29/06/2025 11:19,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
674,HBL,good,5,29/06/2025 11:00,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
675,HBL,this app so so Good for digital banking but last 10 I am facing a problem that I am living in saudi arabia and I changed my device and now HBL biometric verification is not verifying I called help line number many times and I also complain on Mail but still my problem is surfing,5,29/06/2025 10:56,"['app', 'HBL biometric verification']","['Good', 'NULL']","['positive', 'negative']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
676,HBL,please add QR payment option payment send via QR through Credit Card,4,29/06/2025 10:25,['QR payment option'],['NULL'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
677,HBL,Excellent,5,29/06/2025 10:14,['NULL'],['Excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
678,HBL,kamal he ya,5,29/06/2025 8:11,['NULL'],['NULL'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
679,HBL,ماشاءاللہ قوۃ الا باللہ,5,29/06/2025 6:46,['NULL'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
680,HBL,this app is very useful for me,5,29/06/2025 4:19,['app'],['useful'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
681,HBL,good experience,5,29/06/2025 0:27,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
682,HBL,"Huge red flag is its **AED 40 foreign remittance fee for RDA** This is an outrageous charge when most other banks offer similar services for for free. For anyone receiving money , this fee makes the app completely uncompetitive and costly. Until they drop this excessive fee",1,28/06/2025 23:20,['foreign remittance fee for RDA'],['outrageous'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
683,HBL,good,5,28/06/2025 23:06,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
684,HBL,bad experience staff is unexpecienced in chakwal branch after 20year I closed the account,1,28/06/2025 22:57,['staff'],['bad experience'],['negative'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
685,HBL,Best application and friendly use.,5,28/06/2025 22:56,['application'],['Best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
686,HBL,Encouraging you with 5 star. I hope you will add a statement option of more than 2 months soon.,5,28/06/2025 21:04,['5 star'],['Encouraging'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
687,HBL,Best banking app thank you🌸🌸🌸🌸🌸 best bank,5,28/06/2025 20:48,['banking app'],['Best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
688,HBL,The newly released updated version of HBL Mobile is not compatible with my device OPPO F3. What a shame. I can't open my account on mobile.,1,28/06/2025 20:39,['HBL Mobile'],['not compatible with my device'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
689,HBL,good service,5,28/06/2025 20:12,['service'],['good'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
690,HBL,good and impressive,5,28/06/2025 19:23,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
691,HBL,good app hbl,4,28/06/2025 18:16,['app hbl'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
692,HBL,Large Services but not good,5,28/06/2025 18:06,['Services'],['Large'],['negative'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
693,HBL,good,5,28/06/2025 17:32,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
694,HBL,excellent,5,28/06/2025 17:15,['NULL'],['excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
695,HBL,Good work,5,28/06/2025 17:11,['work'],['Good'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
696,HBL,After New update this app is no longer compatible with your device. solve plz.,1,28/06/2025 17:08,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
697,HBL,HBL is best,5,28/06/2025 16:46,['HBL'],['best'],['positive'],['COMPANY#GENERAL'],['BANK_REPUTATION']
698,HBL,well services 👍,5,28/06/2025 16:29,['services'],['well'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
699,HBL,Good,5,28/06/2025 16:16,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
700,HBL,best,4,28/06/2025 15:33,['NULL'],['best'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
701,HBL,please update my this app thanks,3,28/06/2025 15:31,['app'],['NULL'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
702,HBL,i wish i could refresh my hbl card from here but its very helpful and friendly aap.....simple and easy to use,4,28/06/2025 15:29,['aap'],['helpful'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
703,HBL,best app for all the transactions and best user interface,5,28/06/2025 15:12,"['app', 'user interface']","['best', 'best']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
704,HBL,This app is great useful and highly security,5,28/06/2025 15:05,['app'],['great useful'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
